event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
20260206,17.53,21.34,0.217341687544684,39.30,-0.1946564885496183206106870229,-0.03180661577608142493638676845,-0.005089058524173027989821882952,-0.007633587786259541984732824427,0.003816793893129770992366412214,0.003816793893129770992366412214,,
20240719,42.34,51.49,0.2161076944707677,163.50,0.02446483180428134556574923547,-0.03363914373088685015290519878,-0.01529051987767584097859327217,-0.07951070336391437308868501529,0.1498470948012232415902140673,0.08868501529051987767584097859,0.04281345565749235474006116208,0.07339449541284403669724770642
20230616,22.84,27.76,0.21541154923767306,91.60,-0.08296943231441048034934497817,-0.07751091703056768558951965066,-0.07969432314410480349344978166,-0.02620087336244541484716157205,0.1299126637554585152838427948,0.1681222707423580786026200873,0.2227074235807860262008733624,0.2172489082969432314410480349
20251205,25.6,31.06,0.21328124166870138,108.50,-0.2405529953917050691244239631,-0.2718894009216589861751152074,-0.3032258064516129032258064516,-0.1806451612903225806451612903,0.09216589861751152073732718894,0.03686635944700460829493087558,0.2350230414746543778801843318,0.2580645161290322580645161290
20260226,34.19,41.41,0.2111728513842395,93.70,-0.3468516542155816435432230523,-0.3649946638207043756670224120,-0.3959445037353255069370330843,,,,,
20230310,15.6,18.88,0.21025639677843608,78.20,-0.04987212276214833759590792839,0.006393861892583120204603580563,-0.03708439897698209718670076726,0.02046035805626598465473145780,0.008951406649616368286445012788,0.1432225063938618925831202046,0.3618925831202046035805626598,0.3682864450127877237851662404
20260109,18.06,21.85,0.20985602381749607,31.65,-0.3917851500789889415481832543,-0.2859399684044233807266982622,-0.08056872037914691943127962085,-0.1232227488151658767772511848,0.2022116903633491311216429700,0.2353870458135860979462875197,0.2322274881516587677725118483,0.2417061611374407582938388626
20231006,38.38,46.43,0.20974465321144722,133.00,-0.2443609022556390977443609023,-0.2443609022556390977443609023,-0.2406015037593984962406015038,-0.1503759398496240601503759398,0.02255639097744360902255639098,0.01503759398496240601503759398,-0.09398496240601503759398496241,-0.02255639097744360902255639098
20250110,42.55,51.42,0.20846062964839895,48.20,-0.2085062240663900414937759336,-0.2365145228215767634854771784,-0.1607883817427385892116182573,-0.2261410788381742738589211618,0.06016597510373443983402489627,0.2136929460580912863070539419,0.2136929460580912863070539419,0.2136929460580912863070539419
20241220,37.52,45.33,0.20815564477197096,53.00,-0.3018867924528301886792452830,-0.2556603773584905660377358491,-0.1622641509433962264150943396,-0.1415094339622641509433962264,0.01698113207547169811320754717,-0.04716981132075471698113207547,-0.001886792452830188679245283019,0.01132075471698113207547169811
20240119,21.87,26.42,0.20804754421364682,33.60,-0.2217261904761904761904761905,-0.2514880952380952380952380952,-0.2663690476190476190476190476,-0.1741071428571428571428571429,-0.1502976190476190476190476190,-0.2202380952380952380952380952,-0.2425595238095238095238095238,-0.2098214285714285714285714286
20241108,39.88,48.14,0.20712135889866196,142.50,-0.06315789473684210526315789474,-0.05614035087719298245614035088,-0.09824561403508771929824561404,-0.08421052631578947368421052632,-0.05263157894736842105263157895,-0.07368421052631578947368421053,-0.07017543859649122807017543860,-0.05964912280701754385964912281
20260226,39.99,48.16,0.20430107016001312,256.00,-0.08984375,-0.19921875,-0.21484375,,,,,
20230630,31.64,38.1,0.2041719278074612,51.00,0.08627450980392156862745098039,-0.06568627450980392156862745098,-0.02156862745098039215686274510,0.02745098039215686274509803922,-0.06764705882352941176470588235,-0.1372549019607843137254901961,-0.1254901960784313725490196078,-0.1568627450980392156862745098
20260130,25.05,30.14,0.20319360466292993,117.50,0.1617021276595744680851063830,0.02553191489361702127659574468,0.02978723404255319148936170213,-0.03404255319148936170212765957,-0.02553191489361702127659574468,-0.02553191489361702127659574468,-0.02553191489361702127659574468,
20231222,23.5,28.27,0.20297871476686316,283.00,-0.1395759717314487632508833922,-0.1236749116607773851590106007,-0.1837455830388692579505300353,-0.06007067137809187279151943463,0.1024734982332155477031802120,0.02473498233215547703180212014,0,-0.03356890459363957597173144876
