window,quintile,count,mean_return,median_return,std_dev,win_rate,source,stock_code,start_date,consecutive_weeks,weeks_forward,start_price,forward_price,return_pct,event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
,,,,,,,Agent-C,,,,,,,,20241206.0,58.5,58.8,0.0051282050405434,11.2,0.0892857142857142,0.0223214285714285,0.0133928571428571,0.0044642857142857,-0.0044642857142857,-0.0446428571428571,-0.0401785714285714,-0.0758928571428571
,,,,,,,Agent-C,,,,,,,,20260109.0,56.55,56.84,0.0051282050375208,293.5,0.0477001703577512,-0.0221465076660988,0.0034071550255536,0.0459965928449744,0.0051107325383304,-0.0306643952299829,-0.0511073253833049,-0.0187393526405451
,,,,,,,Agent-C,,,,,,,,20230928.0,54.6,54.88,0.0051282050342819,383.0,-0.1070496083550913,-0.0430809399477806,-0.0130548302872062,-0.0195822454308093,0.0391644908616187,0.0326370757180156,0.1462140992167101,0.0770234986945169
,,,,,,,Agent-C,,,,,,,,20240621.0,48.75,49.0,0.0051282050230111,17.0,-0.0411764705882352,-0.0441176470588235,-0.0176470588235294,-0.0294117647058823,-0.0294117647058823,0.0,-0.0411764705882352,-0.05
,,,,,,,Agent-C,,,,,,,,20231222.0,39.01,39.21,0.0051268904094619,40.45,0.0803461063040791,0.0407911001236093,0.0321384425216316,0.0012360939431396,0.0160692212608158,-0.0197775030902348,-0.0370828182941903,-0.0395550061804697
,,,,,,,Agent-C,,,,,,,,20250227.0,35.11,35.29,0.005126744371212,179.0,-0.1145251396648044,0.0,-0.0335195530726256,0.0111731843575418,-0.0055865921787709,-0.1145251396648044,-0.1033519553072625,-0.1201117318435754
,,,,,,,Agent-C,,,,,,,,20230915.0,66.33,66.67,0.0051258856456221,182.0,-0.0439560439560439,-0.0329670329670329,-0.0164835164835164,-0.0192307692307692,-0.0137362637362637,0.0027472527472527,-0.0054945054945054,0.0219780219780219
,,,,,,,Agent-C,,,,,,,,20250307.0,72.19,72.56,0.0051253635527724,101.5,0.0098522167487684,0.0197044334975369,0.0197044334975369,0.0,-0.0886699507389162,-0.0669950738916256,-0.1339901477832512,-0.2541871921182266
,,,,,,,Agent-C,,,,,,,,20240531.0,52.68,52.95,0.0051252846407501,66.4,-0.0632530120481927,-0.0647590361445783,-0.0225903614457831,-0.0090361445783132,-0.0135542168674698,0.0376506024096385,0.0677710843373493,0.0240963855421686
,,,,,,,Agent-C,,,,,,,,20221209.0,68.3,68.65,0.0051244508766553,100.5,-0.1323383084577114,-0.1343283582089552,-0.1393034825870646,-0.1054726368159203,-0.0049751243781094,-0.0308457711442786,-0.0228855721393034,-0.0577114427860696
,,,,,,,Agent-C,,,,,,,,20251023.0,25.37,25.5,0.005124162194554,21.35,-0.0444964871194379,-0.0515222482435597,-0.0468384074941451,-0.0023419203747072,0.0,0.0936768149882903,0.0983606557377049,0.126463700234192
,,,,,,,Agent-C,,,,,,,,20240823.0,54.65,54.93,0.0051235131724883,87.6,-0.023972602739726,-0.0205479452054794,-0.0045662100456621,0.0148401826484018,-0.0182648401826484,-0.0388127853881278,-0.0468036529680365,-0.0296803652968036
,,,,,,,Agent-C,,,,,,,,20230804.0,50.75,51.01,0.0051231526084107,164.0,0.0640243902439024,0.0548780487804878,0.0365853658536585,-0.0304878048780487,-0.2408536585365853,-0.2347560975609756,-0.2073170731707317,-0.2042682926829268
,,,,,,,Agent-C,,,,,,,,20250117.0,60.52,60.83,0.0051222735439147,36.35,0.0137551581843191,0.0288858321870701,0.0013755158184319,0.0660247592847317,-0.0068775790921595,-0.0068775790921595,-0.0068775790921595,0.0316368638239339
,,,,,,,Agent-C,,,,,,,,20240524.0,54.67,54.95,0.005121638830773,46.2,0.0357142857142857,0.0054112554112554,-0.0205627705627705,0.0043290043290043,0.0119047619047619,0.0519480519480519,0.0346320346320346,0.0292207792207792
,,,,,,,Agent-C,,,,,,,,20250725.0,15.62,15.7,0.005121638596566,36.6,-0.0136612021857923,-0.0614754098360655,-0.0614754098360655,-0.0191256830601092,0.0054644808743169,-0.0273224043715846,-0.0724043715846994,-0.081967213114754
,,,,,,,Agent-C,,,,,,,,20231110.0,82.01,82.43,0.005121326605032,107.5,-0.0046511627906976,-0.0046511627906976,-0.0232558139534883,0.0046511627906976,0.0046511627906976,0.0,0.0697674418604651,0.1302325581395348
,,,,,,,Agent-C,,,,,,,,20250110.0,76.17,76.56,0.0051201259666518,58.5,0.0581196581196581,0.0461538461538461,0.0478632478632478,-0.0068376068376068,-0.0649572649572649,-0.041025641025641,-0.041025641025641,-0.041025641025641
,,,,,,,Agent-C,,,,,,,,20230428.0,56.64,56.93,0.0051200564067786,10.25,0.0341463414634146,0.0292682926829268,0.0390243902439024,-0.0146341463414634,0.0195121951219512,0.0097560975609756,0.024390243902439,0.0146341463414634
,,,,,,,Agent-C,,,,,,,,20250122.0,78.13,78.53,0.0051196722754426,20.15,-0.0074441687344913,0.0,0.0173697270471464,0.0148883374689826,0.0124069478908188,0.0124069478908188,0.0074441687344913,0.0074441687344913
,,,,,,,Agent-C,,,,,,,,20241220.0,62.51,62.83,0.0051191808491572,243.5,0.0985626283367556,0.0657084188911704,0.0472279260780287,0.028747433264887,-0.0123203285420944,-0.0410677618069815,-0.0657084188911704,-0.0944558521560574
,,,,,,,Agent-C,,,,,,,,20230113.0,27.35,27.49,0.0051188297945582,36.6,-0.0204918032786885,-0.0150273224043715,-0.0218579234972677,0.0109289617486338,0.0273224043715846,0.0273224043715846,0.0464480874316939,0.0218579234972677
,,,,,,,Agent-C,,,,,,,,20240403.0,72.3,72.67,0.0051175656276962,174.5,0.0859598853868194,0.0630372492836676,0.1461318051575931,0.0114613180515759,-0.0372492836676217,-0.1117478510028653,-0.1318051575931232,0.0114613180515759
,,,,,,,Agent-C,,,,,,,,20250516.0,84.04,84.47,0.0051166110766704,51.2,-0.0234375,-0.013671875,-0.005859375,0.001953125,0.005859375,0.005859375,0.015625,0.021484375
,,,,,,,Agent-C,,,,,,,,20251121.0,72.32,72.69,0.0051161503717347,44.3,-0.010158013544018,0.0225733634311512,0.0270880361173814,0.0383747178329571,0.0135440180586907,0.028216704288939,0.0428893905191873,-0.064334085778781
,,,,,,,Agent-C,,,,,,,,20241018.0,50.83,51.09,0.0051150894134352,160.0,-0.0125,0.053125,-0.00625,-0.053125,0.159375,0.115625,0.025,-0.021875
,,,,,,,Agent-C,,,,,,,,20240816.0,68.43,68.78,0.0051147156931941,40.85,0.0354957160342717,-0.00734394124847,-0.0061199510403916,-0.011015911872705,0.0244798041615667,0.025703794369645,0.0,0.003671970624235
,,,,,,,Agent-C,,,,,,,,20250725.0,46.93,47.17,0.0051139994648626,110.0,-0.0136363636363636,-0.0318181818181818,-0.0272727272727272,-0.009090909090909,-0.0545454545454545,-0.0772727272727272,-0.05,-0.0409090909090909
,,,,,,,Agent-C,,,,,,,,20251023.0,52.8,53.07,0.0051136362667872,80.9,0.0655129789864029,0.0358467243510506,0.0160692212608158,-0.0259579728059332,-0.03831891223733,-0.0482076637824474,-0.0754017305315203,-0.138442521631644
,,,,,,,Agent-C,,,,,,,,20240726.0,52.8,53.07,0.0051136362667872,19.8,-0.1666666666666666,-0.1565656565656565,0.0101010101010101,-0.0429292929292929,0.1515151515151515,0.0151515151515151,0.1136363636363636,0.0404040404040404
,,,,,,,Agent-C,,,,,,,,20241115.0,48.89,49.14,0.005113520042677,55.5,-0.4414414414414414,-0.309009009009009,-0.1288288288288288,0.0612612612612612,-0.0702702702702702,-0.063063063063063,-0.0666666666666666,-0.0468468468468468
,,,,,,,Agent-C,,,,,,,,20240202.0,64.54,64.87,0.0051131080707606,110.5,-0.0633484162895927,-0.0633484162895927,-0.0542986425339366,-0.004524886877828,-0.0226244343891402,0.0542986425339366,0.1221719457013574,0.3665158371040723
,,,,,,,Agent-C,,,,,,,,20221202.0,35.21,35.39,0.0051121838934341,29.85,,-0.0217755443886097,-0.0234505862646566,-0.0217755443886097,-0.0301507537688442,0.0033500837520938,0.0100502512562814,0.0301507537688442
,,,,,,,Agent-C,,,,,,,,20221125.0,76.29,76.68,0.0051120722884772,150.0,,,-0.06,-0.0033333333333333,0.03,0.0266666666666666,0.0433333333333333,0.08
,,,,,,,Agent-C,,,,,,,,20230714.0,68.47,68.82,0.0051117276893276,16.2,-0.0246913580246913,-0.015432098765432,,0.0092592592592592,-0.0493827160493827,-0.1481481481481481,-0.1543209876543209,-0.1759259259259259
,,,,,,,Agent-C,,,,,,,,20230922.0,27.39,27.53,0.005111354322331,47.75,0.0764397905759162,0.1413612565445026,0.1413612565445026,0.0492146596858638,-0.0010471204188481,-0.0198952879581151,0.0303664921465968,-0.0827225130890052
,,,,,,,Agent-C,,,,,,,,20250411.0,60.65,60.96,0.0051112942273488,100.0,0.0,0.025,0.255,0.16,0.005,-0.003,0.02,0.03
,,,,,,,Agent-C,,,,,,,,20250117.0,88.06,88.51,0.0051101521109453,106.5,0.0516431924882629,0.0845070422535211,0.0704225352112676,0.0140845070422535,-0.0140845070422535,-0.0140845070422535,-0.0140845070422535,-0.0046948356807511
,,,,,,,Agent-C,,,,,,,,20240322.0,80.24,80.65,0.0051096709233591,234.0,-0.0427350427350427,-0.0405982905982905,-0.0491452991452991,0.0042735042735042,0.0,0.0747863247863247,0.0448717948717948,0.0384615384615384
,,,,,,,Agent-C,,,,,,,,20240802.0,68.5,68.85,0.0051094889765037,90.0,0.0844444444444444,0.0844444444444444,0.0188888888888888,-0.0055555555555555,-0.06,-0.0355555555555555,-0.04,-0.0733333333333333
,,,,,,,Agent-C,,,,,,,,20240119.0,62.63,62.95,0.0051093724236089,64.2,0.0965732087227414,0.0981308411214953,0.0903426791277258,0.0342679127725856,0.0389408099688473,0.0186915887850467,0.0716510903426791,0.0981308411214953
,,,,,,,Agent-C,,,,,,,,20250718.0,33.28,33.45,0.0051081729234323,42.0,0.0047619047619047,0.0428571428571428,-0.0071428571428571,-0.0238095238095238,-0.038095238095238,-0.0559523809523809,-0.094047619047619,-0.0642857142857142
,,,,,,,Agent-C,,,,,,,,20250321.0,62.65,62.97,0.0051077413390623,62.2,0.2073954983922829,0.1173633440514469,0.0691318327974276,-0.0016077170418006,-0.0337620578778135,-0.1366559485530546,-0.1591639871382636,-0.0932475884244372
,,,,,,,Agent-C,,,,,,,,20231117.0,78.34,78.74,0.0051059483647439,181.0,-0.0441988950276243,-0.0635359116022099,-0.0414364640883977,-0.0414364640883977,-0.0303867403314917,-0.0027624309392265,-0.0138121546961325,-0.005524861878453
,,,,,,,Agent-C,,,,,,,,20230113.0,66.59,66.93,0.0051058716758391,80.1,-0.066167290886392,-0.0736579275905118,-0.0961298377028714,-0.0686641697877652,0.0736579275905118,0.0736579275905118,0.079900124843945,0.0561797752808988
,,,,,,,Agent-C,,,,,,,,20240621.0,70.51,70.87,0.0051056586993949,61.5,-0.0471544715447154,-0.0341463414634146,-0.0439024390243902,-0.0227642276422764,0.0227642276422764,0.0455284552845528,-0.0146341463414634,-0.0292682926829268
,,,,,,,Agent-C,,,,,,,,20240524.0,54.85,55.13,0.0051048312651808,16.45,0.0729483282674772,0.0547112462006079,0.0243161094224924,-0.0030395136778115,0.0425531914893617,0.0273556231003039,0.0212765957446808,0.0364741641337386
,,,,,,,Agent-C,,,,,,,,20251031.0,37.22,37.41,0.0051047822379155,63.2,-0.0363924050632911,0.0537974683544303,-0.0174050632911392,0.0443037974683544,-0.1028481012658227,-0.1629746835443037,-0.2199367088607594,-0.120253164556962
,,,,,,,Agent-C,,,,,,,,20251009.0,60.73,61.04,0.0051045610883491,13.05,0.0651340996168582,-0.0306513409961685,-0.0229885057471264,-0.0268199233716475,0.0,0.0229885057471264,0.003831417624521,-0.0114942528735632
,,,,,,,Agent-C,,,,,,,,20240503.0,62.69,63.01,0.0051044822921601,102.0,0.0294117647058823,0.0245098039215686,-0.0196078431372549,-0.0098039215686274,0.0294117647058823,0.0441176470588235,0.034313725490196,0.0294117647058823
,,,,,,,Agent-C,,,,,,,,20250411.0,66.62,66.96,0.0051035724241431,51.2,0.11328125,0.11328125,0.119140625,0.11328125,-0.013671875,0.0390625,0.052734375,0.029296875
,,,,,,,Agent-C,,,,,,,,20230707.0,54.87,55.15,0.0051029705649176,389.0,0.0822622107969151,0.1028277634961439,0.0591259640102827,0.0578406169665809,0.0462724935732647,0.0244215938303341,0.0835475578406169,0.0308483290488431
,,,,,,,Agent-C,,,,,,,,20230113.0,60.78,61.09,0.0051003618772563,17.5,0.0028571428571428,-0.0085714285714285,0.0,0.0057142857142857,0.0114285714285714,0.0114285714285714,0.0171428571428571,0.0085714285714285
,,,,,,,Agent-C,,,,,,,,20231027.0,80.39,80.8,0.0051001367694969,86.1,0.1846689895470383,0.1602787456445993,0.1382113821138211,0.0743321718931475,0.0685249709639953,0.0557491289198606,0.0871080139372822,0.1416957026713124
,,,,,,,Agent-C,,,,,,,,20250905.0,41.18,41.39,0.0050995627707731,506.0,-0.0059288537549407,-0.0079051383399209,-0.0662055335968379,0.0118577075098814,-0.033596837944664,-0.0316205533596837,-0.1166007905138339,-0.1413043478260869
,,,,,,,Agent-C,,,,,,,,20240712.0,50.99,51.25,0.0050990389272594,24.55,-0.0346232179226069,-0.0061099796334012,-0.0386965376782077,0.0040733197556008,-0.0468431771894093,-0.0631364562118126,-0.0936863543788187,-0.1486761710794297
,,,,,,,Agent-C,,,,,,,,20231020.0,66.68,67.02,0.0050989801274896,101.5,0.0394088669950738,0.0394088669950738,0.0344827586206896,0.0147783251231527,0.0,0.0098522167487684,0.0197044334975369,0.0394088669950738
,,,,,,,Agent-C,,,,,,,,20260226.0,51.04,51.3,0.0050940437873423,71.4,-0.322829131652661,0.0686274509803921,-0.1456582633053221,,,,,
,,,,,,,Agent-C,,,,,,,,20250905.0,82.46,82.88,0.0050933785460419,451.5,0.0077519379844961,0.0520487264673311,-0.0033222591362126,-0.0420819490586932,0.0132890365448504,0.0221483942414174,-0.0420819490586932,-0.0841638981173864
,,,,,,,Agent-C,,,,,,,,20250718.0,64.79,65.12,0.0050933785291961,68.5,-0.0306569343065693,-0.0277372262773722,-0.0335766423357664,-0.0102189781021897,-0.0043795620437956,-0.0145985401459854,-0.0072992700729927,0.0613138686131386
,,,,,,,Agent-C,,,,,,,,20250808.0,49.09,49.34,0.0050926867978674,38.2,-0.0497382198952879,0.0026178010471204,0.006544502617801,0.013089005235602,0.0183246073298429,0.0274869109947643,0.0772251308900523,0.0484293193717277
,,,,,,,Agent-C,,,,,,,,20250725.0,33.39,33.56,0.0050913445615051,25.7,0.0038910505836575,0.0116731517509727,0.0194552529182879,0.0233463035019455,0.0,0.0077821011673151,0.0233463035019455,0.056420233463035
,,,,,,,Agent-C,,,,,,,,20260130.0,60.89,61.2,0.0050911478881401,20.05,-0.0299251870324189,-0.0149625935162094,0.0,-0.0199501246882793,-0.0498753117206982,-0.0299251870324189,-0.0299251870324189,
,,,,,,,Agent-C,,,,,,,,20240223.0,51.07,51.33,0.0050910513982562,15.05,-0.0963455149501661,-0.1096345514950166,-0.1029900332225913,-0.0797342192691029,0.0564784053156146,0.0265780730897009,0.0199335548172757,0.0232558139534883
,,,,,,,Agent-C,,,,,,,,20241011.0,51.07,51.33,0.0050910513982562,183.0,0.0163934426229508,0.0163934426229508,0.0191256830601092,0.0054644808743169,0.0081967213114754,0.0,0.0054644808743169,0.0054644808743169
,,,,,,,Agent-C,,,,,,,,20240119.0,72.68,73.05,0.0050908089558225,115.5,-0.2216450216450216,-0.1809523809523809,-0.1428571428571428,-0.1359307359307359,0.0476190476190476,-0.0476190476190476,-0.0303030303030303,-0.0259740259740259
,,,,,,,Agent-C,,,,,,,,20250523.0,60.9,61.21,0.0050903119032789,161.0,-0.1583850931677018,-0.1149068322981366,-0.0279503105590062,-0.0062111801242236,0.0807453416149068,0.1739130434782608,0.3136645962732919,0.2919254658385093
,,,,,,,Agent-C,,,,,,,,20221216.0,53.05,53.32,0.0050895380755978,431.0,-0.1879350348027842,-0.0116009280742459,0.1020881670533642,0.0893271461716937,-0.062645011600928,-0.0301624129930394,-0.0382830626450116,-0.0208816705336426
,,,,,,,Agent-C,,,,,,,,20230414.0,78.6,79.0,0.0050890584594268,20.35,-0.0884520884520884,-0.0638820638820638,-0.0515970515970515,-0.0442260442260442,0.0049140049140049,0.0196560196560196,0.0171990171990171,-0.0835380835380835
,,,,,,,Agent-C,,,,,,,,20240329.0,47.16,47.4,0.0050890584162625,130.0,-0.0192307692307692,-0.0307692307692307,-0.1384615384615384,0.0192307692307692,-0.0153846153846153,-0.1,-0.2153846153846153,-0.2423076923076923
,,,,,,,Agent-C,,,,,,,,20250411.0,53.06,53.33,0.0050885788713045,58.7,0.1022146507666098,0.1482112436115843,0.1976149914821124,0.1669505962521294,0.0323679727427597,0.0136286201022146,0.1124361158432708,0.0988074957410562
,,,,,,,Agent-C,,,,,,,,20240524.0,25.55,25.68,0.0050880624231677,60.3,-0.033167495854063,-0.033167495854063,-0.0530679933665008,0.0033167495854063,0.1359867330016583,0.0514096185737976,0.0364842454394693,0.0514096185737976
,,,,,,,Agent-C,,,,,,,,20230922.0,66.83,67.17,0.0050875354618055,127.0,-0.0787401574803149,-0.0590551181102362,-0.0078740157480314,0.0157480314960629,-0.0275590551181102,-0.0236220472440944,-0.0314960629921259,-0.0157480314960629
,,,,,,,Agent-C,,,,,,,,20230324.0,60.94,61.25,0.0050869707074668,42.3,0.0141843971631205,0.0094562647754137,0.0189125295508274,-0.0425531914893617,-0.0271867612293144,-0.0224586288416075,-0.0094562647754137,-0.0248226950354609
,,,,,,,Agent-C,,,,,,,,20241025.0,49.16,49.41,0.0050854352098162,21.6,0.0300925925925925,0.0324074074074074,0.0231481481481481,0.0231481481481481,-0.0694444444444444,-0.0648148148148148,-0.0671296296296296,-0.0671296296296296
,,,,,,,Agent-C,,,,,,,,20250627.0,35.4,35.58,0.0050847456190749,87.3,-0.0400916380297823,-0.0309278350515463,0.0137457044673539,,-0.0068728522336769,-0.0034364261168384,-0.0068728522336769,0.0
,,,,,,,Agent-C,,,,,,,,20230519.0,49.17,49.42,0.0050844009541508,23.5,0.0531914893617021,0.0872340425531914,0.0787234042553191,-0.0063829787234042,-0.025531914893617,0.0723404255319148,0.0319148936170212,0.0276595744680851
,,,,,,,Agent-C,,,,,,,,20250122.0,57.04,57.33,0.0050841513835176,160.5,-0.0031152647975077,0.0062305295950155,-0.02803738317757,-0.0404984423676012,0.0093457943925233,0.0093457943925233,0.0716510903426791,0.1152647975077881
,,,,,,,Agent-C,,,,,,,,20241206.0,51.14,51.4,0.0050840828102447,145.5,-0.1752577319587628,-0.1615120274914089,-0.0378006872852233,-0.0824742268041237,-0.0412371134020618,-0.0240549828178694,0.0515463917525773,-0.0549828178694158
,,,,,,,Agent-C,,,,,,,,20240614.0,51.14,51.4,0.0050840828102447,76.5,-0.0418300653594771,-0.0352941176470588,0.0,0.0130718954248366,-0.0013071895424836,-0.0156862745098039,-0.0352941176470588,-0.0287581699346405
,,,,,,,Agent-C,,,,,,,,20221202.0,70.82,71.18,0.0050833097277139,56.0,,-0.0803571428571428,-0.0446428571428571,-0.0482142857142857,-0.0428571428571428,-0.025,0.0535714285714285,0.0142857142857142
,,,,,,,Agent-C,,,,,,,,20240524.0,51.17,51.43,0.0050811021090266,188.0,0.0239361702127659,0.0239361702127659,0.0186170212765957,0.0053191489361702,0.0212765957446808,0.0212765957446808,0.0186170212765957,0.0239361702127659
,,,,,,,Agent-C,,,,,,,,20230505.0,43.3,43.52,0.0050808312914359,47.15,-0.1463414634146341,-0.0933191940615058,-0.1378579003181336,-0.1155885471898197,-0.0615058324496288,-0.0965005302226935,-0.0763520678685047,-0.0572640509013785
,,,,,,,Agent-C,,,,,,,,20240531.0,84.64,85.07,0.0050803402046272,41.45,0.1158021712907117,-0.008443908323281,-0.0132689987937273,-0.0615199034981905,0.0784077201447527,0.0518697225572979,0.0579010856453558,0.0627261761158021
,,,,,,,Agent-C,,,,,,,,20230310.0,61.02,61.33,0.0050803014572221,106.0,-0.0377358490566037,-0.0141509433962264,-0.0047169811320754,0.0094339622641509,-0.0094339622641509,0.0235849056603773,0.0424528301886792,0.0566037735849056
,,,,,,,Agent-C,,,,,,,,20230714.0,64.96,65.29,0.0050800491828812,183.0,-0.1065573770491803,-0.0901639344262295,-0.0792349726775956,-0.0081967213114754,0.0163934426229508,0.0273224043715846,-0.0792349726775956,-0.1174863387978142
,,,,,,,Agent-C,,,,,,,,20240329.0,53.16,53.43,0.0050790066764672,139.0,-0.3266187050359712,-0.2625899280575539,-0.2589928057553956,-0.2553956834532374,0.1726618705035971,0.2589928057553956,-0.0215827338129496,0.0215827338129496
,,,,,,,Agent-C,,,,,,,,20240510.0,72.89,73.26,0.0050761420623386,146.0,0.0582191780821917,0.0068493150684931,0.0102739726027397,0.0410958904109589,0.0616438356164383,0.0958904109589041,0.0684931506849315,0.0787671232876712
,,,,,,,Agent-C,,,,,,,,20250718.0,41.37,41.58,0.0050761420092786,22.85,-0.0940919037199124,-0.0568927789934354,-0.0568927789934354,-0.0262582056892778,-0.0393873085339168,-0.0196936542669584,-0.0065645514223194,0.0131291028446389
,,,,,,,Agent-C,,,,,,,,20250829.0,21.67,21.78,0.0050761418977322,55.0,-0.2636363636363636,-0.1054545454545454,-0.0618181818181818,-0.0545454545454545,0.0545454545454545,0.02,-0.0309090909090909,-0.12
,,,,,,,Agent-C,,,,,,,,20250829.0,59.11,59.41,0.0050752832841264,31.5,0.0031746031746031,0.019047619047619,0.0253968253968253,0.0317460317460317,-0.0206349206349206,-0.0269841269841269,-0.1015873015873015,-0.1206349206349206
,,,,,,,Agent-C,,,,,,,,20250321.0,57.14,57.43,0.0050752536738667,578.0,0.1072664359861591,0.1003460207612456,0.0,-0.0380622837370242,-0.0380622837370242,-0.1652249134948096,-0.143598615916955,-0.1358131487889273
,,,,,,,Agent-C,,,,,,,,20230519.0,55.18,55.46,0.0050743021914769,20.85,0.0215827338129496,0.0167865707434052,0.0287769784172661,0.0167865707434052,0.0,-0.0023980815347721,0.0239808153477218,0.0047961630695443
,,,,,,,Agent-C,,,,,,,,20251205.0,74.91,75.29,0.0050727539037145,65.6,-0.0823170731707317,-0.1341463414634146,-0.1661585365853658,-0.0503048780487804,0.0121951219512195,-0.0076219512195121,-0.0137195121951219,-0.0320121951219512
,,,,,,,Agent-C,,,,,,,,20230203.0,57.17,57.46,0.005072590430775,104.0,-0.0576923076923076,-0.0721153846153846,-0.0432692307692307,-0.0471153846153846,-0.0471153846153846,-0.0519230769230769,-0.0576923076923076,-0.048076923076923
,,,,,,,Agent-C,,,,,,,,20240621.0,69.01,69.36,0.0050717286614732,97.2,-0.0411522633744855,-0.0524691358024691,-0.0072016460905349,0.0,0.0113168724279835,0.0041152263374485,0.0041152263374485,-0.0565843621399176
,,,,,,,Agent-C,,,,,,,,20230526.0,80.85,81.26,0.0050711192941112,9.1,0.001098901098901,-0.0175824175824175,-0.0263736263736263,-0.0021978021978021,0.001098901098901,0.0,0.0,0.0109890109890109
,,,,,,,Agent-C,,,,,,,,20251107.0,69.02,69.37,0.005070993841336,87.0,0.0977011494252873,0.0758620689655172,0.0379310344827586,0.0333333333333333,-0.0344827586206896,-0.0804597701149425,0.0333333333333333,0.0091954022988505
,,,,,,,Agent-C,,,,,,,,20250718.0,27.61,27.75,0.005070626400919,43.7,-0.0732265446224256,-0.0423340961098398,-0.0549199084668192,-0.0125858123569794,-0.0125858123569794,0.0160183066361556,-0.0274599542334096,0.0274599542334096
,,,,,,,Agent-C,,,,,,,,20250307.0,45.36,45.59,0.0050705466254289,35.0,-0.0142857142857142,0.0171428571428571,0.0128571428571428,0.0042857142857142,-0.0185714285714285,-0.0071428571428571,-0.0514285714285714,-0.1642857142857142
,,,,,,,Agent-C,,,,,,,,20250912.0,39.47,39.67,0.0050671394713165,7.86,0.0076335877862595,0.0025445292620865,0.0089058524173027,0.010178117048346,-0.0012722646310432,-0.0012722646310432,0.0852417302798982,0.0368956743002544
,,,,,,,Agent-C,,,,,,,,20250711.0,27.63,27.77,0.0050669560236353,27.35,0.0091407678244972,-0.016453382084095,-0.0146252285191956,-0.0073126142595978,-0.0054844606946983,0.016453382084095,0.0383912248628884,0.036563071297989
,,,,,,,Agent-C,,,,,,,,20240119.0,67.12,67.46,0.0050655541557573,519.0,-0.1184971098265895,-0.0963391136801541,-0.0404624277456647,-0.0096339113680154,-0.0549132947976878,-0.001926782273603,-0.0684007707129094,-0.0751445086705202
,,,,,,,Agent-C,,,,,,,,20240301.0,71.07,71.43,0.0050654283795495,16.05,-0.0560747663551401,-0.0623052959501557,-0.0404984423676012,0.0124610591900311,-0.0155763239875389,0.0093457943925233,0.0249221183800623,0.0934579439252336
,,,,,,,Agent-C,,,,,,,,20240503.0,47.39,47.63,0.0050643594626639,33.75,-0.037037037037037,-0.08,-0.1629629629629629,-0.1229629629629629,-0.0133333333333333,0.077037037037037,0.0281481481481481,-0.0222222222222222
,,,,,,,Agent-C,,,,,,,,20251212.0,29.62,29.77,0.0050641456764298,41.4,0.036231884057971,-0.0338164251207729,0.0157004830917874,-0.0241545893719806,0.0048309178743961,0.002415458937198,0.0531400966183574,0.0555555555555555
,,,,,,,Agent-C,,,,,,,,20250321.0,63.19,63.51,0.0050640923395459,14.8,0.0067567567567567,-0.0135135135135135,-0.027027027027027,-0.0236486486486486,-0.0675675675675675,-0.1824324324324324,-0.2601351351351351,-0.1824324324324324
,,,,,,,Agent-C,,,,,,,,20250103.0,15.8,15.88,0.005063290818779,20.95,-0.0071599045346062,-0.0811455847255369,-0.0525059665871121,-0.0596658711217183,0.0190930787589498,-0.0381861575178997,-0.026252983293556,-0.026252983293556
,,,,,,,Agent-C,,,,,,,,20251219.0,47.41,47.65,0.0050622230528955,106.5,-0.1117370892018779,-0.0657276995305164,-0.0629107981220657,-0.0610328638497652,0.0,0.0,-0.0187793427230046,-0.0469483568075117
,,,,,,,Agent-C,,,,,,,,20240628.0,61.25,61.56,0.0050612244071637,45.65,-0.1412924424972617,-0.072289156626506,-0.1007667031763417,-0.1062431544359255,0.4808324205914567,0.5071193866374589,0.5136911281489595,0.2179627601314348
,,,,,,,Agent-C,,,,,,,,20241108.0,47.42,47.66,0.0050611555238051,68.1,0.0279001468428781,0.0102790014684287,0.013215859030837,0.013215859030837,-0.0279001468428781,0.066079295154185,0.1160058737151248,0.0881057268722466
,,,,,,,Agent-C,,,,,,,,20240913.0,51.39,51.65,0.0050593499696565,30.5,-0.0311475409836065,-0.0508196721311475,-0.0196721311475409,0.0147540983606557,0.0163934426229508,0.021311475409836,0.0114754098360655,0.0311475409836065
,,,,,,,Agent-C,,,,,,,,20230407.0,75.12,75.5,0.0050585728826067,101.0,-0.0217821782178217,-0.0792079207920792,-0.0544554455445544,-0.0386138613861386,-0.0336633663366336,-0.0732673267326732,-0.0594059405940594,-0.0207920792079207
,,,,,,,Agent-C,,,,,,,,20240621.0,47.46,47.7,0.0050568899060917,109.0,-0.1724770642201834,-0.1522935779816513,-0.0642201834862385,-0.0091743119266055,-0.0458715596330275,-0.0504587155963302,0.0871559633027522,0.0963302752293577
,,,,,,,Agent-C,,,,,,,,20240403.0,29.67,29.82,0.0050556115586244,278.0,-0.0251798561151079,-0.026978417266187,-0.0737410071942446,-0.1007194244604316,-0.0377697841726618,-0.1169064748201438,-0.1546762589928057,-0.1276978417266187
,,,,,,,Agent-C,,,,,,,,20230310.0,83.1,83.52,0.0050541515637286,25.2,-0.0376984126984126,-0.0456349206349206,-0.0277777777777777,-0.0119047619047619,0.0297619047619047,-0.0833333333333333,-0.0873015873015873,-0.0912698412698412
