engine,stock,entry_date,entry_price,exit_date,exit_price,shares,gross_return_pct,net_return_pct,pnl_twd,exit_reason
Main,5243,20230602,89.6,20230630,83.32799999999999,232,-12.053571428571425,-7.4425,-1549,stop_loss
Main,6139,20230602,60.8,20230630,61.1,342,0.4934210526315859,0.05092105263158592,11,hold_period
Main,6245,20230602,134.5,20230630,125.085,154,-16.728624535315987,-7.4425,-1544,stop_loss
Main,2453,20230317,59.8,20230707,66.8,695,11.705685618729097,11.263185618729096,4688,trailing_stop
Main,1514,20230609,57.1,20230707,60.7,273,6.304728546409811,5.862228546409811,915,hold_period
Main,2486,20230609,43.5,20230707,45.7,358,5.057471264367823,4.614971264367823,720,hold_period
Main,2618,20230609,35.85,20230707,39.8,435,11.018131101813097,10.575631101813096,1652,hold_period
Main,3014,20230609,117.5,20230707,117.5,132,0.0,-0.4425,-69,hold_period
Main,3025,20230609,45.0,20230707,49.25,346,9.444444444444445,9.001944444444444,1404,hold_period
Main,3038,20230609,36.6,20230707,39.4,426,7.6502732240437075,7.207773224043708,1125,hold_period
Main,3545,20230609,82.5,20230707,76.725,189,-8.606060606060598,-7.4425,-1162,stop_loss
Main,3673,20230609,42.75,20230707,43.1,364,0.8187134502924011,0.37621345029240105,59,hold_period
Main,3715,20230609,28.75,20230707,30.9,542,7.4782608695652115,7.035760869565212,1098,hold_period
Main,6223,20230609,169.5,20230707,174.5,92,2.949852507374631,2.5073525073746312,392,hold_period
Main,6245,20230609,127.5,20230707,118.57499999999999,122,-14.50980392156863,-7.4425,-1159,stop_loss
Main,6282,20230609,47.9,20230707,53.1,325,10.855949895615872,10.413449895615871,1623,hold_period
Main,3207,20230217,67.6,20230714,81.0,263,19.822485207100602,19.379985207100603,3450,trailing_stop
Main,2457,20230317,59.1,20230714,72.6,704,22.84263959390862,22.40013959390862,9333,trailing_stop
Main,2743,20230526,118.5,20230714,128.0,263,8.016877637130802,7.5743776371308025,2364,trailing_stop
Main,2328,20230616,40.7,20230714,45.25,766,11.179361179361171,10.73686117936117,3352,hold_period
Main,2486,20230616,44.65,20230714,48.95,698,9.630459126539764,9.187959126539763,2868,hold_period
Main,2618,20230616,40.2,20230714,37.386,776,-7.835820895522401,-7.4425,-2325,stop_loss
Main,3014,20230616,122.0,20230714,124.0,255,1.639344262295082,1.1968442622950821,373,hold_period
Main,4129,20230616,79.8,20230714,74.214,391,-10.651629072681706,-7.4425,-2326,stop_loss
Main,4927,20230616,62.3,20230714,66.0,500,5.939004815409315,5.496504815409315,1715,hold_period
Main,6235,20230217,50.1,20230721,123.5,355,146.50698602794412,146.06448602794413,26015,trailing_stop
Main,2204,20230505,76.4,20230721,84.0,816,9.947643979057585,9.505143979057584,5934,trailing_stop
Main,2359,20230621,36.05,20230721,36.35,577,0.8321775312066694,0.38967753120666937,81,hold_period
Main,2455,20230621,126.0,20230721,123.5,165,-1.984126984126984,-2.426626984126984,-505,hold_period
Main,2486,20230621,44.6,20230721,48.4,466,8.520179372197303,8.077679372197302,1681,hold_period
Main,2618,20230621,40.45,20230721,37.6185,514,-8.28182941903585,-7.4425,-1550,stop_loss
Main,3078,20230621,82.2,20230721,79.9,253,-2.7980535279805316,-3.2405535279805315,-675,hold_period
Main,3264,20230621,60.2,20230721,63.3,345,5.149501661129558,4.707001661129558,979,hold_period
Main,4129,20230621,75.1,20230721,75.6,277,0.6657789613848203,0.22327896138482028,47,hold_period
Main,5009,20230621,58.4,20230721,54.312,356,-10.102739726027394,-7.4425,-1550,stop_loss
Main,6180,20230621,81.3,20230721,77.4,255,-4.797047970479695,-5.239547970479695,-1088,hold_period
Main,9943,20230621,103.0,20230721,95.78999999999999,201,-13.883495145631064,-7.4425,-1543,stop_loss
Main,6125,20230609,44.7,20230728,83.3,349,86.35346756152124,85.91096756152125,13421,trailing_stop
Main,3013,20230616,27.9,20230728,48.6,1118,74.19354838709678,73.75104838709679,23037,trailing_stop
Main,2453,20230630,68.8,20230728,64.9,302,-5.668604651162779,-6.111104651162779,-1272,hold_period
Main,2455,20230630,116.5,20230728,128.5,178,10.300429184549357,9.857929184549356,2047,hold_period
Main,2486,20230630,43.85,20230728,44.9,474,2.39452679589509,1.9520267958950903,406,hold_period
Main,2634,20230630,60.0,20230728,55.8,346,-10.333333333333337,-7.4425,-1547,stop_loss
Main,3027,20230630,54.8,20230728,50.96399999999999,379,-13.047445255474452,-7.4425,-1548,stop_loss
Main,3217,20230630,129.0,20230728,133.0,161,3.10077519379845,2.65827519379845,553,hold_period
Main,4967,20230630,71.8,20230728,66.77399999999999,289,-11.838440111420613,-7.4425,-1547,stop_loss
Main,3231,20230407,40.6,20230804,114.0,1537,180.7881773399015,180.3456773399015,112700,trailing_stop
Main,2421,20230519,71.7,20230804,128.5,696,79.21896792189679,78.7764679218968,39368,trailing_stop
Main,2376,20230602,203.0,20230804,306.0,102,50.73891625615764,50.296416256157634,10429,trailing_stop
Main,3035,20230630,211.0,20230804,281.5,98,33.41232227488152,32.969822274881516,6827,trailing_stop
Main,3515,20230630,222.5,20230804,233.5,93,4.943820224719101,4.501320224719101,933,trailing_stop
Main,1522,20230707,36.15,20230804,33.619499999999995,767,-10.926694329183945,-7.4425,-2067,stop_loss
Main,2462,20230707,31.05,20230804,35.3,893,13.687600644122371,13.24510064412237,3678,hold_period
Main,3027,20230707,52.8,20230804,50.3,525,-4.734848484848484,-5.177348484848484,-1437,hold_period
Main,3217,20230707,129.0,20230804,126.0,215,-2.3255813953488373,-2.7680813953488372,-769,hold_period
Main,3260,20230707,83.3,20230804,79.6,332,-4.441776710684278,-4.8842767106842775,-1353,hold_period
Main,3548,20230707,75.1,20230804,69.84299999999999,369,-7.0572569906790905,-7.4425,-2065,stop_loss
Main,8936,20230707,33.95,20230804,34.3,817,1.0309278350515296,0.5884278350515296,163,hold_period
Main,1560,20230630,123.0,20230811,125.5,169,2.0325203252032518,1.5900203252032519,331,trailing_stop
Main,3035,20230714,295.0,20230811,293.5,141,-0.5084745762711864,-0.9509745762711864,-396,hold_period
Main,3289,20230714,117.0,20230811,108.80999999999999,355,-11.965811965811966,-7.4425,-3096,stop_loss
Main,3704,20230714,61.8,20230811,57.474,673,-19.09385113268608,-7.4425,-3100,stop_loss
Main,5439,20230714,110.5,20230811,102.76499999999999,376,-9.502262443438914,-7.4425,-3097,stop_loss
Main,8936,20230714,39.05,20230811,36.3165,1065,-16.38924455825864,-7.4425,-3100,stop_loss
Main,1570,20230721,20.5,20230818,19.85,1217,-3.170731707317066,-3.613231707317066,-903,hold_period
Main,1618,20230721,26.15,20230818,25.0,954,-4.397705544933073,-4.840205544933073,-1209,hold_period
Main,3035,20230721,379.5,20230818,352.935,65,-13.570487483530963,-7.4425,-1838,stop_loss
Main,3289,20230721,108.0,20230818,102.5,231,-5.092592592592593,-5.5350925925925925,-1383,hold_period
Main,3362,20230721,157.5,20230818,158.0,158,0.31746031746031744,-0.12503968253968256,-31,hold_period
Main,3645,20230721,50.8,20230818,47.24399999999999,491,-15.944881889763767,-7.4425,-1859,stop_loss
Main,4763,20230721,841.0,20230818,782.13,29,-10.107015457788346,-7.4425,-1818,stop_loss
Main,5706,20230721,81.0,20230818,75.6,308,-6.666666666666673,-7.109166666666673,-1776,hold_period
Main,8936,20230721,37.25,20230818,34.6425,670,-17.718120805369132,-7.4425,-1860,stop_loss
Main,1570,20230728,20.8,20230825,19.95,1333,-4.086538461538469,-4.529038461538469,-1258,hold_period
Main,2388,20230728,147.5,20230825,137.17499999999998,188,-18.305084745762713,-7.4425,-2067,stop_loss
Main,3035,20230728,319.5,20230825,334.0,86,4.538341158059469,4.095841158059469,1127,hold_period
Main,3362,20230728,148.5,20230825,152.0,186,2.356902356902357,1.914402356902357,530,hold_period
Main,3483,20230728,164.0,20230825,152.51999999999998,169,-14.634146341463413,-7.4425,-2066,stop_loss
Main,3645,20230728,49.55,20230825,46.08149999999999,559,-17.961654894046415,-7.4425,-2064,stop_loss
Main,4763,20230728,950.0,20230825,883.4999999999999,29,-12.105263157894736,-7.4425,-2053,stop_loss
Main,6274,20230728,138.0,20230825,128.34,201,-12.318840579710146,-7.4425,-2067,stop_loss
Main,2610,20230609,22.7,20230901,22.95,687,1.1013215859030838,0.6588215859030838,103,trailing_stop
Main,1560,20230804,131.5,20230901,127.0,172,-3.4220532319391634,-3.8645532319391633,-875,hold_period
Main,2388,20230804,109.5,20230901,112.5,207,2.73972602739726,2.2972260273972602,521,hold_period
Main,3014,20230804,142.0,20230901,138.0,159,-2.8169014084507045,-3.2594014084507044,-737,hold_period
Main,3483,20230804,143.5,20230901,133.45499999999998,158,-7.665505226480835,-7.4425,-1690,stop_loss
Main,3645,20230804,48.6,20230901,45.198,466,-15.432098765432098,-7.4425,-1688,stop_loss
Main,4746,20230804,97.4,20230901,90.582,233,-9.95893223819302,-7.4425,-1691,stop_loss
Main,5258,20230804,122.0,20230901,113.46,186,-14.344262295081966,-7.4425,-1691,stop_loss
Main,8112,20230804,47.8,20230901,48.2,474,0.8368200836820203,0.3943200836820203,89,hold_period
Main,2031,20230811,49.55,20230908,47.75,839,-3.6326942482341016,-4.0751942482341015,-1697,hold_period
Main,3056,20230811,52.2,20230908,48.546,797,-42.145593869731805,-7.4425,-3101,stop_loss
Main,4746,20230811,90.6,20230908,90.0,459,-0.6622516556291328,-1.1047516556291328,-460,hold_period
Main,8112,20230811,51.2,20230908,51.1,812,-0.19531250000000278,-0.6378125000000028,-266,hold_period
Main,2329,20230621,23.45,20230915,42.8,887,82.51599147121534,82.07349147121535,17096,trailing_stop
Main,1519,20230804,213.0,20230915,257.5,106,20.89201877934272,20.44951877934272,4624,trailing_stop
Main,2031,20230818,46.8,20230915,49.5,1066,5.769230769230775,5.3267307692307755,2661,hold_period
Main,2462,20230818,38.45,20230915,40.35,1298,4.941482444733416,4.498982444733416,2249,hold_period
Main,3029,20230818,61.1,20230915,60.9,817,-0.3273322422258639,-0.7698322422258639,-385,hold_period
Main,8112,20230818,49.65,20230915,54.1,1005,8.962739174219543,8.520239174219542,4258,hold_period
Main,3035,20230804,281.5,20230922,304.5,80,8.170515097690942,7.728015097690942,1743,trailing_stop
Main,2363,20230825,33.7,20230922,37.55,1234,11.424332344213632,10.98183234421363,4573,hold_period
Main,2461,20230825,22.7,20230922,22.35,1832,-1.5418502202643078,-1.9843502202643077,-826,hold_period
Main,2462,20230825,38.5,20230922,39.3,1080,2.0779220779220706,1.6354220779220707,681,hold_period
Main,8112,20230825,49.85,20230922,54.4,834,9.127382146439313,8.684882146439312,3616,hold_period
Main,3014,20230811,137.0,20230928,157.0,303,14.5985401459854,14.156040145985399,5885,trailing_stop
Main,2462,20230901,36.1,20230928,38.9,987,7.7562326869806,7.3137326869806,2610,hold_period
Main,4906,20230901,37.05,20230928,36.45,962,-1.6194331983805514,-2.0619331983805513,-736,hold_period
Main,5706,20230901,71.9,20230928,66.867,496,-8.762169680111281,-7.4425,-2658,stop_loss
Main,6191,20230901,55.6,20230928,62.0,641,11.510791366906473,11.068291366906472,3950,hold_period
Main,6235,20230901,147.5,20230928,147.0,241,-0.3389830508474576,-0.7814830508474576,-278,hold_period
Main,8016,20230901,250.5,20230928,278.5,142,11.177644710578843,10.735144710578842,3824,hold_period
Main,2331,20230908,34.65,20231006,32.2245,800,-17.027417027417023,-7.4425,-2066,stop_loss
Main,2359,20230908,40.5,20231006,37.665,684,-7.16049382716049,-7.4425,-2065,stop_loss
Main,2392,20230908,44.85,20231006,41.710499999999996,618,-7.803790412486064,-7.4425,-2066,stop_loss
Main,2436,20230908,75.1,20231006,71.0,369,-5.459387483355519,-5.901887483355519,-1638,hold_period
Main,3217,20230908,141.0,20231006,138.5,196,-1.773049645390071,-2.215549645390071,-613,hold_period
Main,3260,20230908,86.9,20231006,93.0,319,7.0195627157652405,6.577062715765241,1826,hold_period
Main,6804,20230908,63.3,20231006,61.8,438,-2.3696682464454977,-2.8121682464454976,-781,hold_period
Main,8358,20230908,68.4,20231006,67.5,405,-1.3157894736842188,-1.758289473684219,-488,hold_period
Main,2331,20230915,30.55,20231013,28.4115,907,-8.183306055646481,-7.4425,-2065,stop_loss
Main,2392,20230915,43.0,20231013,41.3,645,-3.9534883720930303,-4.39598837209303,-1221,hold_period
Main,2492,20230915,108.0,20231013,108.0,256,0.0,-0.4425,-123,hold_period
Main,3006,20230915,88.0,20231013,97.2,315,10.454545454545459,10.012045454545458,2779,hold_period
Main,3217,20230915,134.0,20231013,127.5,207,-4.850746268656716,-5.293246268656716,-1470,hold_period
Main,3260,20230915,93.4,20231013,96.7,296,3.533190578158455,3.0906905781584553,856,hold_period
Main,8016,20230915,302.5,20231013,281.325,91,-10.24793388429752,-7.4425,-2052,stop_loss
Main,8358,20230915,66.6,20231013,68.1,416,2.2522522522522523,1.8097522522522524,502,hold_period
Main,3006,20230922,83.9,20231020,93.9,212,11.918951132300357,11.476451132300356,2044,hold_period
Main,3217,20230922,129.0,20231020,120.5,138,-6.5891472868217065,-7.031647286821706,-1254,hold_period
Main,3264,20230922,63.4,20231020,65.0,281,2.5236593059936934,2.0811593059936935,371,hold_period
Main,3592,20230922,368.0,20231020,377.0,48,2.4456521739130435,2.0031521739130436,354,hold_period
Main,6104,20230922,109.5,20231020,112.0,162,2.28310502283105,1.84060502283105,327,hold_period
Main,6122,20230922,48.5,20231020,45.105,367,-12.886597938144329,-7.4425,-1327,stop_loss
Main,6176,20230922,127.0,20231020,125.0,140,-1.574803149606299,-2.017303149606299,-359,hold_period
Main,6182,20230922,45.2,20231020,46.0,394,1.7699115044247724,1.3274115044247723,237,hold_period
Main,6285,20230922,139.0,20231020,129.26999999999998,128,-9.352517985611511,-7.4425,-1326,stop_loss
Main,8016,20230922,285.0,20231020,287.0,62,0.7017543859649122,0.25925438596491224,46,hold_period
Main,8086,20230922,111.5,20231020,103.695,159,-11.210762331838566,-7.4425,-1321,stop_loss
Main,9802,20230922,121.5,20231020,129.0,146,6.172839506172839,5.7303395061728395,1018,hold_period
Main,3260,20230922,89.3,20231027,94.1,199,5.37513997760358,4.93263997760358,878,trailing_stop
Main,2404,20230928,227.5,20231027,242.0,99,6.373626373626373,5.931126373626373,1338,hold_period
Main,3006,20230928,77.5,20231027,85.6,292,10.451612903225799,10.009112903225798,2268,hold_period
Main,3014,20230928,157.0,20231027,160.5,144,2.229299363057325,1.786799363057325,405,hold_period
Main,4102,20230928,38.55,20231027,35.851499999999994,588,-8.430609597924773,-7.4425,-1689,stop_loss
Main,5371,20230928,76.8,20231027,74.9,295,-2.4739583333333224,-2.9164583333333223,-662,hold_period
Main,6138,20230928,143.5,20231027,148.5,158,3.484320557491289,3.041820557491289,691,hold_period
Main,6176,20230928,123.0,20231027,126.0,184,2.4390243902439024,1.9965243902439025,452,hold_period
Main,6182,20230928,44.0,20231027,45.8,515,4.090909090909085,3.6484090909090847,828,hold_period
Main,8086,20230928,107.5,20231027,99.975,211,-10.883720930232561,-7.4425,-1691,stop_loss
Main,2404,20231006,221.0,20231103,247.0,282,11.76470588235294,11.32220588235294,7066,hold_period
Main,3032,20231006,75.3,20231103,70.029,828,-9.9601593625498,-7.4425,-4647,stop_loss
Main,5321,20231006,104.0,20231103,96.72,600,-16.53846153846154,-7.4425,-4651,stop_loss
Main,1560,20231013,164.5,20231110,171.0,505,3.951367781155015,3.5088677811550153,2919,hold_period
Main,3032,20231013,68.8,20231110,69.9,1209,1.5988372093023382,1.1563372093023383,963,hold_period
Main,1560,20231020,167.0,20231117,176.5,186,5.688622754491018,5.246122754491018,1632,hold_period
Main,2059,20231020,797.0,20231117,849.0,39,6.524466750313676,6.0819667503136765,1893,hold_period
Main,2363,20231020,53.7,20231117,49.941,581,-8.752327746741159,-7.4425,-2325,stop_loss
Main,3363,20231020,69.3,20231117,72.3,450,4.32900432900433,3.88650432900433,1214,hold_period
Main,6220,20231020,28.9,20231117,26.876999999999995,1079,-9.861591695501723,-7.4425,-2324,stop_loss
Main,6271,20231020,149.0,20231117,148.0,209,-0.6711409395973155,-1.1136409395973155,-347,hold_period
Main,6290,20231020,66.1,20231117,63.7,472,-3.630862329803316,-4.073362329803316,-1273,hold_period
Main,1560,20231027,163.5,20231124,184.0,190,12.538226299694188,12.095726299694187,3763,hold_period
Main,3006,20231027,85.6,20231124,93.6,364,9.345794392523366,8.903294392523366,2778,hold_period
Main,3260,20231027,94.1,20231124,96.3,331,2.3379383634431488,1.8954383634431489,591,hold_period
Main,6220,20231027,28.6,20231124,26.598,1091,-8.916083916083918,-7.4425,-2326,stop_loss
Main,6271,20231027,138.5,20231124,151.0,225,9.025270758122744,8.582770758122743,2678,hold_period
Main,6290,20231027,67.0,20231124,62.309999999999995,465,-8.059701492537313,-7.4425,-2322,stop_loss
Main,1560,20231103,180.0,20231201,187.0,231,3.888888888888889,3.446388888888889,1435,hold_period
Main,3260,20231103,100.5,20231201,99.6,414,-0.8955223880597071,-1.338022388059707,-558,hold_period
Main,6220,20231103,25.6,20231201,26.4,1625,3.124999999999989,2.682499999999989,1118,hold_period
Main,3704,20231110,49.0,20231208,51.8,1273,5.714285714285708,5.271785714285708,3293,hold_period
Main,5439,20231103,120.5,20231215,122.5,345,1.6597510373443984,1.2172510373443983,507,trailing_stop
Main,1815,20231117,17.1,20231215,16.9,2433,-1.1695906432748704,-1.6120906432748705,-672,hold_period
Main,3661,20231117,3230.0,20231215,3440.0,12,6.5015479876160995,6.0590479876161,2352,hold_period
Main,4129,20231117,82.7,20231215,84.8,503,2.539298669891166,2.0967986698911663,873,hold_period
Main,8163,20231117,51.6,20231215,56.1,806,8.720930232558139,8.278430232558138,3448,hold_period
Main,8081,20230825,227.5,20231222,247.0,182,8.571428571428571,8.12892857142857,3371,trailing_stop
Main,3105,20231124,167.0,20231222,155.31,149,-7.48502994011976,-7.4425,-1855,stop_loss
Main,4129,20231124,89.3,20231222,89.0,279,-0.33594624860022076,-0.7784462486002208,-194,hold_period
Main,4979,20231124,161.0,20231222,168.5,155,4.658385093167702,4.215885093167702,1054,hold_period
Main,6418,20231124,26.35,20231222,24.5055,947,-7.210626185958262,-7.4425,-1860,stop_loss
Main,6531,20231124,447.0,20231222,457.5,55,2.348993288590604,1.906493288590604,469,hold_period
Main,6568,20231124,166.0,20231222,156.5,150,-5.72289156626506,-6.16539156626506,-1537,hold_period
Main,8086,20231124,139.0,20231222,129.26999999999998,179,-11.151079136690647,-7.4425,-1854,stop_loss
Main,8163,20231124,51.6,20231222,52.5,483,1.744186046511625,1.301686046511625,325,hold_period
Main,1515,20231201,58.0,20231229,53.94,253,-11.034482758620687,-7.4425,-1094,stop_loss
Main,2329,20231201,64.0,20231229,59.519999999999996,229,-14.84375,-7.4425,-1092,stop_loss
Main,2401,20231201,35.75,20231229,34.35,410,-3.9160839160839123,-4.358583916083912,-640,hold_period
Main,2748,20231201,80.0,20231229,83.2,183,4.0000000000000036,3.5575000000000037,522,hold_period
Main,3005,20231201,105.0,20231229,111.0,139,5.714285714285714,5.2717857142857145,771,hold_period
Main,3059,20231201,38.55,20231229,37.35,380,-3.1128404669260594,-3.5553404669260593,-522,hold_period
Main,3094,20231201,40.25,20231229,40.2,364,-0.12422360248446498,-0.566723602484465,-83,hold_period
Main,3264,20231201,74.4,20231229,74.0,197,-0.5376344086021582,-0.9801344086021582,-144,hold_period
Main,3305,20231201,69.9,20231229,71.6,210,2.4320457796852484,1.9895457796852485,292,hold_period
Main,3324,20231201,356.5,20231229,352.5,41,-1.1220196353436185,-1.5645196353436184,-229,hold_period
Main,3362,20231201,193.0,20231229,179.48999999999998,76,-10.362694300518134,-7.4425,-1093,stop_loss
Main,4129,20231201,88.2,20231229,85.1,166,-3.5147392290249524,-3.9572392290249523,-580,hold_period
Main,5478,20231201,174.5,20231229,162.285,84,-13.753581661891118,-7.4425,-1092,stop_loss
Main,6122,20231201,72.5,20231229,67.425,202,-16.689655172413794,-7.4425,-1092,stop_loss
Main,6223,20231201,216.0,20231229,217.5,67,0.6944444444444444,0.2519444444444444,37,hold_period
Main,6532,20231201,65.2,20231229,60.635999999999996,225,-7.97546012269939,-7.4425,-1093,stop_loss
Main,4967,20231027,74.1,20240105,79.3,421,7.017543859649127,6.575043859649127,2054,trailing_stop
Main,1316,20231208,12.55,20240105,13.05,864,3.9840637450199203,3.5415637450199204,385,hold_period
Main,1513,20231208,126.0,20240105,119.5,86,-5.158730158730158,-5.601230158730158,-608,hold_period
Main,1524,20231208,36.5,20240105,33.945,297,-11.506849315068502,-7.4425,-808,stop_loss
Main,2313,20231208,69.0,20240105,69.2,157,0.28985507246377223,-0.15264492753622777,-17,hold_period
Main,2329,20231208,60.6,20240105,56.358,179,-10.56105610561056,-7.4425,-808,stop_loss
Main,2374,20231208,26.2,20240105,25.6,414,-2.2900763358778544,-2.7325763358778543,-297,hold_period
Main,2436,20231208,71.2,20240105,71.8,152,0.8426966292134751,0.4001966292134751,43,hold_period
Main,3227,20231208,156.0,20240105,150.5,69,-3.5256410256410255,-3.9681410256410254,-428,hold_period
Main,3305,20231208,70.5,20240105,69.4,153,-1.5602836879432544,-2.0027836879432543,-216,hold_period
Main,3362,20231208,180.5,20240105,167.86499999999998,60,-8.310249307479225,-7.4425,-807,stop_loss
Main,3363,20231208,74.4,20240105,69.19200000000001,145,-9.946236559139791,-7.4425,-804,stop_loss
Main,3406,20231208,395.0,20240105,401.5,27,1.6455696202531647,1.2030696202531646,128,hold_period
Main,3545,20231208,121.5,20240105,112.99499999999999,89,-12.345679012345679,-7.4425,-806,stop_loss
Main,4129,20231208,89.4,20240105,84.0,121,-6.040268456375845,-6.482768456375845,-702,hold_period
Main,4919,20231208,143.0,20240105,139.5,75,-2.4475524475524475,-2.8900524475524474,-310,hold_period
Main,5478,20231208,190.0,20240105,176.7,57,-19.736842105263158,-7.4425,-807,stop_loss
Main,6104,20231208,127.5,20240105,118.57499999999999,85,-7.0588235294117645,-7.4425,-808,stop_loss
Main,6122,20231208,67.6,20240105,64.2,160,-5.029585798816556,-5.472085798816556,-593,hold_period
Main,6245,20231208,117.0,20240105,111.0,92,-5.128205128205128,-5.570705128205128,-600,hold_period
Main,6532,20231208,63.0,20240105,58.589999999999996,172,-7.301587301587303,-7.4425,-808,stop_loss
Main,6789,20231208,294.0,20240105,277.0,36,-5.782312925170068,-6.224812925170068,-660,hold_period
Main,1733,20231208,30.3,20240112,32.7,358,7.920792079207928,7.478292079207928,812,trailing_stop
Main,1316,20231215,12.4,20240112,12.6,1342,1.6129032258064457,1.1704032258064458,195,hold_period
Main,1513,20231215,122.0,20240112,120.5,136,-1.2295081967213115,-1.6720081967213116,-278,hold_period
Main,1514,20231215,87.2,20240112,81.096,190,-7.110091743119269,-7.4425,-1235,stop_loss
Main,1524,20231215,35.1,20240112,32.643,474,-13.675213675213676,-7.4425,-1240,stop_loss
Main,2329,20231215,58.5,20240112,57.4,284,-1.8803418803418828,-2.322841880341883,-386,hold_period
Main,3207,20231215,77.5,20240112,80.2,214,3.4838709677419395,3.0413709677419396,505,hold_period
Main,3362,20231215,169.5,20240112,176.5,98,4.129793510324483,3.6872935103244835,613,hold_period
Main,4533,20231215,27.45,20240112,25.528499999999998,606,-12.568306010928959,-7.4425,-1240,stop_loss
Main,5236,20231215,173.5,20240112,176.0,95,1.440922190201729,0.9984221902017291,165,hold_period
Main,5478,20231215,179.0,20240112,166.47,92,-14.804469273743019,-7.4425,-1227,stop_loss
Main,6104,20231215,119.0,20240112,111.0,139,-6.722689075630252,-7.165189075630252,-1187,hold_period
Main,6789,20231215,297.5,20240112,276.67499999999995,55,-10.252100840336134,-7.4425,-1220,stop_loss
Main,8936,20231110,42.3,20240119,44.8,1475,5.91016548463357,5.46766548463357,3416,trailing_stop
Main,1316,20231222,12.55,20240119,12.3,1326,-1.9920318725099602,-2.43453187250996,-406,hold_period
Main,1519,20231222,321.0,20240119,354.5,51,10.43613707165109,9.99363707165109,1638,hold_period
Main,1733,20231222,36.35,20240119,33.8055,457,-8.115543328748288,-7.4425,-1238,stop_loss
Main,2392,20231222,48.2,20240119,44.826,345,-8.92116182572615,-7.4425,-1239,stop_loss
Main,2439,20231222,114.0,20240119,106.02,145,-10.964912280701753,-7.4425,-1232,stop_loss
Main,2476,20231222,71.1,20240119,71.8,234,0.9845288326301025,0.5420288326301025,90,hold_period
Main,3051,20231222,38.0,20240119,35.339999999999996,437,-11.710526315789481,-7.4425,-1238,stop_loss
Main,3207,20231222,76.9,20240119,85.0,216,10.533159947984387,10.090659947984387,1678,hold_period
Main,3325,20231222,36.55,20240119,36.05,455,-1.3679890560875514,-1.8104890560875515,-302,hold_period
Main,5009,20231222,49.45,20240119,46.0,336,-6.976744186046517,-7.419244186046517,-1234,hold_period
Main,5478,20231222,170.0,20240119,158.1,97,-8.823529411764707,-7.4425,-1229,stop_loss
Main,8112,20231222,59.9,20240119,60.9,277,1.669449081803005,1.226949081803005,204,hold_period
Main,8155,20231222,156.0,20240119,155.5,106,-0.3205128205128205,-0.7630128205128205,-126,hold_period
Main,3025,20231215,50.5,20240126,60.5,329,19.801980198019802,19.359480198019803,3221,trailing_stop
Main,1733,20231229,40.3,20240126,37.47899999999999,774,-18.982630272952854,-7.4425,-2325,stop_loss
Main,1809,20231229,15.75,20240126,17.1,1981,8.57142857142858,8.12892857142858,2540,hold_period
Main,2392,20231229,48.3,20240126,44.919,646,-7.453416149068312,-7.4425,-2326,stop_loss
Main,2476,20231229,72.2,20240126,71.5,432,-0.9695290858725801,-1.4120290858725801,-441,hold_period
Main,2603,20231229,143.5,20240126,151.0,217,5.2264808362369335,4.783980836236934,1492,hold_period
Main,5009,20231229,48.85,20240126,46.75,638,-4.298874104401231,-4.741374104401231,-1480,hold_period
Main,5483,20231229,196.0,20240126,192.5,159,-1.7857142857142856,-2.2282142857142855,-695,hold_period
Main,2353,20240105,48.25,20240202,45.95,431,-4.766839378238337,-5.209339378238337,-1085,hold_period
Main,2603,20240105,162.5,20240202,151.125,128,-7.6923076923076925,-7.4425,-1550,stop_loss
Main,3006,20240105,94.1,20240202,91.0,221,-3.2943676939426085,-3.7368676939426084,-778,hold_period
Main,3515,20240105,231.0,20240202,238.0,90,3.0303030303030303,2.5878030303030304,539,hold_period
Main,3675,20240105,270.5,20240202,251.56499999999997,76,-8.317929759704251,-7.4425,-1532,stop_loss
Main,5425,20240105,83.1,20240202,81.5,250,-1.9253910950661783,-2.3678910950661782,-493,hold_period
Main,5483,20240105,191.5,20240202,191.0,108,-0.26109660574412535,-0.7035966057441254,-146,hold_period
Main,6285,20240105,152.5,20240202,144.0,136,-5.573770491803279,-6.0162704918032786,-1250,hold_period
Main,6515,20240105,789.0,20240202,779.0,26,-1.2674271229404308,-1.7099271229404307,-351,hold_period
Main,2603,20240112,156.5,20240205,152.0,319,-2.8753993610223643,-3.317899361022364,-1659,hold_period
Main,3035,20240119,430.0,20240216,441.5,96,2.6744186046511627,2.2319186046511628,923,hold_period
Main,3207,20240119,85.0,20240216,87.7,489,3.176470588235297,2.733970588235297,1138,hold_period
Main,6531,20240119,519.0,20240216,482.66999999999996,80,-7.514450867052023,-7.4425,-3095,stop_loss
Main,8054,20231124,81.8,20240223,155.5,305,90.09779951100245,89.65529951100245,22400,trailing_stop
Main,3622,20231222,42.2,20240223,56.9,394,34.8341232227488,34.3916232227488,5726,trailing_stop
Main,3287,20240105,32.6,20240223,37.9,638,16.257668711656432,15.815168711656431,3294,trailing_stop
Main,1795,20240126,273.5,20240223,272.0,130,-0.5484460694698354,-0.9909460694698354,-353,hold_period
Main,3032,20240126,74.5,20240223,79.4,478,6.577181208053699,6.134681208053699,2188,hold_period
Main,4746,20240126,117.0,20240223,109.5,304,-6.41025641025641,-6.85275641025641,-2441,hold_period
